transaction_amount,installments,login_attempts_last_12h,total_of_last_1h_transactions,merchant_id,time_of_day,location,is_anomaly
198.14356971628746,6,0,0,C,morning,Mexico,0
77.0852821216232,6,1,1,C,afternoon,Canada,0
154.49225152852136,1,1,3,C,afternoon,Canada,0
460.5380451699154,6,0,1,D,afternoon,Mexico,0
312.74672807634175,12,0,0,B,evening,Canada,0
142.74458689119163,12,1,1,D,morning,Canada,0
270.38723708768873,6,1,0,D,evening,Canada,0
196.32847916181186,1,1,1,B,morning,Mexico,0
67.38007050482614,6,1,1,D,evening,Canada,0
497.1657922449597,12,0,1,D,morning,Mexico,0
54.81611466175751,6,2,1,C,evening,Canada,0
36.84693487369766,6,0,3,D,morning,Canada,0
292.0461300886767,6,0,1,B,evening,Canada,0
315.1608544462215,1,0,1,C,morning,Mexico,0
56.72515756625675,6,0,1,C,evening,Mexico,0
439.02778190718226,6,0,1,C,afternoon,Canada,0
102.15338635350827,1,1,2,B,morning,Canada,0
504.41291915380805,6,0,2,C,morning,Mexico,0
218.11284592643315,6,0,0,C,morning,Canada,0
204.65092594119028,1,1,1,B,morning,Mexico,0
16.75876452874212,12,1,1,D,morning,Mexico,0
92.43249327616414,1,0,2,D,morning,Mexico,0
530.5132070731291,12,2,0,D,evening,Mexico,0
54.43397052132268,12,2,1,C,evening,Mexico,0
85.78940880951583,6,0,0,D,morning,Mexico,0
11.921162750726129,1,1,2,C,afternoon,Mexico,0
401.1729044917806,1,2,1,D,morning,Canada,0
555.0908721092593,1,0,1,B,evening,Canada,0
945.115767906233,12,1,0,D,morning,Canada,0
706.2651344375729,1,1,0,B,afternoon,Mexico,0
458.1190268433531,1,1,2,D,morning,Canada,0
37.94804735427928,1,2,0,B,morning,Mexico,0
987.3914883856744,1,3,0,B,morning,Canada,0
13.459246835710053,6,1,1,B,evening,Canada,0
373.33568254989814,1,3,2,B,evening,Canada,0
86.7455625872984,1,0,0,D,morning,Mexico,0
192.42986254072883,1,1,0,D,morning,Mexico,0
266.55908053015986,1,0,0,D,morning,Mexico,0
22.47767995231662,1,2,1,C,morning,Canada,0
424.90464400139274,6,1,1,C,morning,Mexico,0
26.790212251351058,6,0,0,C,afternoon,Canada,0
83.12551112107045,12,0,1,B,afternoon,Canada,0
40.81471704659433,12,1,3,C,evening,Canada,0
456.9566134963592,6,2,1,B,morning,Canada,0
127.64686344660623,6,0,2,D,afternoon,Canada,0
25.490072615874976,1,0,1,D,afternoon,Mexico,0
229.00504845019265,6,0,3,C,morning,Canada,0
32.04844029970355,1,1,0,B,morning,Mexico,0
98.78860788181491,1,0,1,B,morning,Mexico,0
172.56154034522677,12,0,1,D,afternoon,Mexico,0
239.36204867584092,6,0,1,B,afternoon,Mexico,0
488.77910213683833,6,0,0,B,morning,Canada,0
112.71828236494628,1,1,1,D,evening,Mexico,0
107.32729057791128,1,0,2,D,morning,Mexico,0
783.9880215690765,6,1,0,C,afternoon,Canada,0
12.465977793046104,1,0,0,C,morning,Canada,0
128.76401863771142,12,0,1,C,morning,Canada,0
16.866683506517862,1,0,4,B,afternoon,Canada,0
143.08920752696523,6,1,3,C,morning,Canada,0
215.51199641500762,1,0,1,B,evening,Canada,0
107.95118295679487,1,0,2,B,afternoon,Canada,0
47.66640371905384,6,0,3,C,evening,Mexico,0
16.880807455945057,6,0,1,C,morning,Canada,0
147.07795501210748,6,0,1,C,morning,Mexico,0
183.3975616165638,1,0,2,B,morning,Mexico,0
22.306300487073237,1,1,1,D,evening,Canada,0
469.0009202407753,12,1,0,C,morning,Mexico,0
147.49648226676905,1,2,2,D,afternoon,Mexico,0
32.47583529634806,6,2,1,C,morning,Mexico,0
180.77581815825755,6,1,0,C,evening,Canada,0
158.80043203838272,1,0,0,C,evening,Mexico,0
124.1945833807828,1,0,0,C,morning,Mexico,0
6.556010230491437,1,0,2,B,morning,Mexico,0
77.57593428304872,6,2,3,D,evening,Mexico,0
357.97605934902765,6,0,0,D,afternoon,Canada,0
91.65251884378341,6,2,0,D,afternoon,Mexico,0
858.5304599659828,1,0,1,D,morning,Mexico,0
267.750105926142,1,3,2,B,evening,Mexico,0
488.2883791692803,6,0,1,D,morning,Canada,0
61.58638309625289,6,0,0,D,afternoon,Canada,0
31.30706716576198,6,0,0,C,afternoon,Canada,0
157.15805365584816,12,1,3,B,morning,Mexico,0
116.68823037947703,6,1,2,D,afternoon,Mexico,0
90.88402752899009,6,1,1,D,evening,Canada,0
109.20660453654344,1,1,1,D,evening,Canada,0
21.045274681129634,12,1,1,D,evening,Canada,0
117.29662527313516,12,0,1,C,morning,Canada,0
137.4255170830571,6,0,3,B,afternoon,Canada,0
103.05407368143624,6,0,0,B,morning,Canada,0
77.20958891432618,12,0,1,D,evening,Canada,0
81.00055375009529,6,0,0,B,morning,Mexico,0
85.9094192346173,12,2,0,D,morning,Mexico,0
119.39780029977236,12,0,3,C,afternoon,Mexico,0
73.13501382239029,6,0,1,C,evening,Canada,0
146.55717370108707,6,3,1,B,afternoon,Mexico,0
68.60146384340558,1,2,0,D,afternoon,Canada,0
182.3440907016146,6,1,0,B,morning,Canada,0
137.8064229634044,12,0,0,C,morning,Mexico,0
138.64756677197377,6,2,1,B,afternoon,Mexico,0
175.68649121893168,1,2,0,D,afternoon,Mexico,0
102.23332673660018,12,0,4,D,evening,Mexico,0
138.5319772983748,12,1,3,B,morning,Mexico,0
356.97385875427625,12,3,2,C,morning,Canada,0
23.208173394418324,6,0,1,D,evening,Mexico,0
58.96883953453303,1,2,1,B,morning,Mexico,0
101.84148836780403,12,0,0,D,morning,Mexico,0
124.90312495642048,12,2,0,B,evening,Mexico,0
366.905709389147,12,3,2,C,morning,Mexico,0
59.35341067217677,6,3,1,D,evening,Canada,0
61.37033917501113,12,0,0,B,afternoon,Mexico,0
485.8072125037506,6,1,0,C,afternoon,Canada,0
65.52447495299005,1,0,1,C,afternoon,Canada,0
121.21583053852484,6,1,1,D,afternoon,Canada,0
246.86735911617475,1,1,2,C,morning,Mexico,0
50.26305262503888,6,1,0,B,morning,Canada,0
182.25504326475067,1,1,1,C,evening,Canada,0
118.47120875303007,1,1,0,B,morning,Canada,0
77.07936550961219,6,0,4,D,morning,Mexico,0
72.9978371449221,6,1,1,C,morning,Mexico,0
418.1871820331674,12,1,1,B,evening,Mexico,0
85.4917990721637,6,1,1,D,evening,Canada,0
103.45435796006589,6,0,1,B,afternoon,Mexico,0
72.78727540995826,12,2,0,D,afternoon,Mexico,0
31.97085388022039,6,1,2,B,evening,Canada,0
90.64617843294313,6,0,0,B,afternoon,Mexico,0
87.1123555990921,12,2,0,B,afternoon,Mexico,0
128.13463270434335,1,2,1,C,morning,Mexico,0
154.68201019387803,1,0,2,D,evening,Mexico,0
30.043907563779182,1,2,2,D,evening,Mexico,0
285.6217124177306,12,0,0,D,evening,Mexico,0
162.90911670464257,6,0,2,C,afternoon,Canada,0
69.28876555231754,12,1,0,C,morning,Canada,0
202.52129437928662,6,0,1,D,afternoon,Canada,0
141.7757698794414,6,1,0,C,morning,Mexico,0
45.3148817988796,12,0,3,C,afternoon,Mexico,0
526.363185595168,12,0,2,D,morning,Canada,0
68.40380670998324,1,1,1,C,afternoon,Canada,0
88.34298967994559,6,0,1,B,afternoon,Mexico,0
52.65300730106006,6,1,2,B,morning,Canada,0
55.48343405632327,6,0,1,B,afternoon,Mexico,0
88.12512724089426,6,0,0,B,afternoon,Mexico,0
161.00696260569882,12,1,4,C,afternoon,Mexico,0
135.08150959682774,1,0,0,D,morning,Mexico,0
158.7180702365116,12,1,1,D,afternoon,Canada,0
236.1264183981387,1,0,1,C,afternoon,Mexico,0
125.38954410801006,12,0,2,B,morning,Mexico,0
18.23986479522976,1,2,1,C,afternoon,Mexico,0
279.470947952543,12,0,1,D,morning,Mexico,0
119.54114520193252,6,1,0,D,evening,Canada,0
88.92844664627478,1,0,1,C,morning,Mexico,0
18.32427525477916,1,1,3,D,morning,Canada,0
166.1168632072292,1,2,1,C,afternoon,Mexico,0
66.3309130008545,6,3,0,D,morning,Mexico,0
251.66119598551882,1,1,1,D,morning,Canada,0
147.37367729752322,1,0,3,B,afternoon,Canada,0
1743.4516219425172,1,1,1,C,afternoon,Canada,0
80.44723380350118,6,1,0,C,morning,Mexico,0
1080.483018917866,1,0,0,C,afternoon,Canada,0
211.68529081965445,1,2,1,B,morning,Mexico,0
198.69917022484108,1,0,1,D,morning,Canada,0
54.082622640659224,1,1,0,C,morning,Canada,0
16.051353697162547,12,0,1,C,morning,Mexico,0
330.91989238440146,6,0,0,D,afternoon,Canada,0
122.74939680323078,12,1,1,C,afternoon,Canada,0
121.72215602043892,1,1,2,B,morning,Mexico,0
195.61653530255748,1,1,3,C,afternoon,Mexico,0
616.5068739889253,1,0,2,C,morning,Mexico,0
67.45870790215393,1,1,0,D,morning,Mexico,0
592.0062012810391,1,2,2,D,evening,Mexico,0
52.49271749094397,1,1,1,D,morning,Mexico,0
181.9987556829044,12,1,3,C,afternoon,Mexico,0
174.29667358191057,12,1,1,D,morning,Mexico,0
201.2034429914735,1,1,0,D,afternoon,Mexico,0
97.57951985554595,6,2,2,B,morning,Canada,0
362.8234939046502,1,1,2,D,afternoon,Canada,0
70.1571835550117,12,0,0,C,morning,Canada,0
118.407302491694,6,1,0,D,afternoon,Mexico,0
36.643242562425115,12,3,0,C,morning,Canada,0
74.06265715281587,1,2,1,D,morning,Canada,0
117.67008446988837,6,1,1,D,morning,Mexico,0
639.3880845304153,1,0,0,D,morning,Mexico,0
67.544322812019,6,1,2,C,afternoon,Mexico,0
65.91374891817381,6,3,0,B,morning,Mexico,0
19.529010975978117,12,3,0,B,morning,Canada,0
60.575206246854925,1,1,4,D,afternoon,Canada,0
83.04580538864359,6,3,0,B,morning,Canada,0
177.80827381262364,12,1,1,B,evening,Mexico,0
137.89251705727636,1,2,1,C,morning,Canada,0
5.745438088836536,6,0,1,D,afternoon,Canada,0
76.32506920949862,6,0,0,B,morning,Canada,0
156.04739238737724,6,0,2,C,evening,Mexico,0
58.526632584949624,6,2,1,D,morning,Canada,0
265.5184026809562,6,2,3,C,morning,Mexico,0
426.1210193675956,1,0,1,B,afternoon,Canada,0
415.62491419252166,12,1,0,C,afternoon,Canada,0
190.8083822760206,1,0,2,B,morning,Canada,0
17.344119711835393,1,2,0,C,morning,Mexico,0
116.48955983371744,12,2,1,B,evening,Mexico,0
68.46490334060883,6,1,1,D,evening,Mexico,0
546.4081870087876,6,3,0,B,evening,Canada,0
254.44815423937916,1,3,0,C,evening,Mexico,0
377.2104488883861,1,0,1,C,afternoon,Mexico,0
107.91340530885448,6,1,0,D,morning,Canada,0
185.0618557988334,12,1,0,C,morning,Canada,0
29.75392649746834,1,1,2,C,evening,Canada,0
83.1921593728149,6,0,1,C,morning,Mexico,0
276.23719292442337,1,1,2,B,morning,Canada,0
28.787779521835425,1,1,1,C,morning,Mexico,0
117.39566515758118,6,0,1,C,afternoon,Canada,0
152.26319716165665,12,2,3,D,morning,Canada,0
160.0746216099815,12,1,2,D,morning,Canada,0
455.82857693296216,6,0,2,C,afternoon,Mexico,0
91.78947351762133,6,2,0,D,afternoon,Mexico,0
256.7983431617986,1,0,1,D,morning,Canada,0
246.5753150021842,12,1,1,B,evening,Canada,0
31.442045834807534,1,0,0,C,afternoon,Mexico,0
390.01380401476985,6,0,3,C,morning,Canada,0
886.5029377250781,12,0,1,B,morning,Mexico,0
86.02917234500592,6,0,0,B,morning,Canada,0
77.27932829773,12,2,2,C,morning,Mexico,0
52.551206313972614,6,0,2,C,evening,Mexico,0
137.5574398030382,6,2,0,B,morning,Canada,0
34.432478724940964,12,2,1,C,evening,Canada,0
394.912606642038,1,4,1,B,evening,Mexico,0
44.564132848445816,6,2,2,D,morning,Mexico,0
132.24991227051322,1,1,1,D,morning,Canada,0
176.75333489847884,6,0,0,B,evening,Mexico,0
539.3882332512858,12,0,1,B,afternoon,Mexico,0
84.59584977274439,1,1,0,D,morning,Mexico,0
69.81586672055126,12,1,1,C,afternoon,Mexico,0
31.55203593662106,6,0,1,B,morning,Mexico,0
204.51738368894138,1,0,1,B,afternoon,Canada,0
41.18063248641766,1,1,0,D,morning,Canada,0
77.29846951930347,1,2,0,D,morning,Mexico,0
144.881957000887,1,0,0,D,afternoon,Canada,0
49.05282675428294,6,0,1,C,morning,Mexico,0
38.770624338686694,6,2,0,B,morning,Canada,0
564.0926027629394,1,1,1,B,afternoon,Canada,0
20.472968809513254,6,0,0,C,evening,Mexico,0
23.562427519880465,1,2,0,B,morning,Mexico,0
236.38444563767638,12,3,1,B,afternoon,Canada,0
23.137556423285425,12,1,2,B,afternoon,Mexico,0
104.37167002192831,6,0,4,B,morning,Canada,0
119.52071541529274,1,1,0,C,afternoon,Mexico,0
75.0598115803614,1,0,2,C,morning,Mexico,0
42.168481169767986,1,2,0,C,evening,Mexico,0
76.07398674849001,6,0,2,B,afternoon,Canada,0
98.51582909499594,1,2,1,B,afternoon,Canada,0
228.43927273707132,6,1,1,D,afternoon,Canada,0
449.3646866259679,12,0,1,D,evening,Mexico,0
35.82372445063266,6,0,0,C,morning,Canada,0
94.33648303808434,6,1,1,C,evening,Canada,0
373.47445522675207,12,1,0,C,morning,Canada,0
863.3814398511832,1,2,4,C,morning,Canada,0
56.107385574697155,12,0,0,D,afternoon,Mexico,0
138.86715846609363,6,0,1,B,afternoon,Mexico,0
111.84286067211085,6,3,2,B,afternoon,Mexico,0
206.23686963397552,6,0,1,D,afternoon,Mexico,0
52.04215035786487,12,2,2,C,afternoon,Canada,0
30.966667458307697,1,1,1,B,morning,Mexico,0
10.640010851901222,12,0,1,B,afternoon,Canada,0
53.17030888539343,6,1,2,C,morning,Canada,0
135.54151628509305,1,0,0,D,afternoon,Canada,0
121.82011721634488,1,0,1,D,morning,Mexico,0
86.98998095668347,1,2,5,D,morning,Canada,0
21.9535565808423,1,1,2,C,afternoon,Canada,0
35.85225064826907,1,1,1,C,morning,Mexico,0
276.5625428469125,12,2,1,C,afternoon,Canada,0
149.49193388096663,1,2,4,C,afternoon,Canada,0
137.22555356273566,1,0,1,C,afternoon,Canada,0
135.78951351244353,12,0,0,C,afternoon,Canada,0
38.69316910600918,1,2,0,D,morning,Mexico,0
334.67429691791534,1,0,1,C,afternoon,Mexico,0
62.863366075384015,12,0,1,C,afternoon,Mexico,0
380.0933237626905,1,2,2,B,evening,Canada,0
79.07533581928925,1,0,0,C,evening,Canada,0
34.970592511418424,1,1,0,B,morning,Canada,0
41.55562727461387,12,2,0,D,afternoon,Canada,0
85.94564370970303,6,2,0,B,evening,Canada,0
644.5553650455221,6,1,0,D,evening,Canada,0
250.14687093245485,6,2,0,D,evening,Canada,0
68.68578265626475,12,0,0,C,afternoon,Canada,0
100.21003380157084,6,2,0,B,morning,Mexico,0
185.6097447694769,12,0,1,B,afternoon,Mexico,0
259.7239974831201,1,0,1,D,morning,Mexico,0
60.81111803654198,6,1,0,B,afternoon,Canada,0
120.17759864034669,6,1,1,B,evening,Mexico,0
840.0890465672885,1,1,1,D,morning,Mexico,0
156.58722828377128,1,1,0,D,evening,Canada,0
60.9752449670379,12,0,1,D,evening,Canada,0
535.2166440228717,6,1,0,C,afternoon,Canada,0
70.39310417393104,1,1,2,D,morning,Canada,0
82.67513279860506,12,0,0,D,morning,Mexico,0
158.82751821276582,6,0,1,C,morning,Canada,0
795.0396709507627,6,3,2,C,morning,Canada,0
43.6389762584977,1,0,2,D,afternoon,Canada,0
315.2911987963422,6,0,0,D,morning,Canada,0
37.932897451762386,12,2,0,D,morning,Mexico,0
129.87153149269903,12,2,1,C,morning,Canada,0
699.7186417448953,1,1,1,B,afternoon,Mexico,0
157.7118414631881,6,1,0,B,afternoon,Canada,0
130.01466813962173,6,3,1,C,afternoon,Canada,0
1448.0067277351318,6,1,2,C,morning,Canada,0
41.012065170004185,1,0,3,B,morning,Mexico,0
32.51317783350989,6,0,3,D,morning,Mexico,0
228.88780147641063,6,0,0,D,morning,Mexico,0
226.9880335134924,12,1,1,D,morning,Mexico,0
90.1977526927319,6,0,1,D,afternoon,Canada,0
93.93720723101576,12,1,1,B,morning,Canada,0
78.47941166683738,1,0,0,C,morning,Canada,0
432.4537205837272,12,0,1,D,afternoon,Canada,0
79.53246315728553,6,1,0,C,evening,Mexico,0
58.93285670991517,12,0,0,C,morning,Mexico,0
89.1096602866057,1,1,1,B,afternoon,Canada,0
53.18995938592576,6,1,1,B,morning,Mexico,0
52.392667751718804,6,0,1,C,afternoon,Mexico,0
83.26295723635812,1,0,2,B,morning,Mexico,0
81.56005123751308,1,1,1,B,evening,Canada,0
301.5668794725522,6,0,0,C,morning,Canada,0
1831.9100827078273,6,2,2,B,afternoon,Mexico,0
24.8028693453686,1,1,1,D,evening,Mexico,0
468.1476581300997,12,2,3,C,evening,Canada,0
214.73832581684948,1,0,1,D,morning,Canada,0
79.85135581754403,1,0,2,B,afternoon,Canada,0
114.51490567903504,6,0,1,C,morning,Canada,0
51.61275970670339,1,0,1,C,morning,Canada,0
558.2909112891217,12,2,1,D,morning,Mexico,0
213.91494055526869,1,0,1,B,afternoon,Canada,0
471.65818913248626,6,3,0,D,afternoon,Mexico,0
289.5708887456761,6,1,1,D,afternoon,Mexico,0
316.5406474028638,1,0,0,B,afternoon,Canada,0
202.3203043216846,12,1,1,B,morning,Canada,0
160.73353441749953,12,3,1,D,morning,Mexico,0
304.98898366466165,6,1,2,D,evening,Mexico,0
1485.2011203966722,1,2,0,D,morning,Mexico,0
91.92932972361439,6,3,3,C,afternoon,Canada,0
103.68187732593417,12,0,0,C,morning,Canada,0
81.02954526732397,6,1,1,B,afternoon,Canada,0
117.83887113482422,1,0,4,D,morning,Mexico,0
36.5871165856475,12,1,2,D,morning,Mexico,0
20.58107885727612,12,2,2,D,morning,Canada,0
173.0460941357348,12,2,1,D,morning,Canada,0
10.324623742429477,1,1,0,D,afternoon,Canada,0
50.21697903643351,6,0,3,D,afternoon,Canada,0
29.656301491822937,1,1,2,D,afternoon,Mexico,0
483.13396380438263,1,0,0,D,afternoon,Canada,0
45.338441697100116,1,0,2,C,morning,Canada,0
129.38662106157932,12,1,0,B,morning,Canada,0
1487.5233423846694,6,2,1,C,morning,Canada,0
525.0461770805159,1,0,2,D,morning,Canada,0
84.80241871452611,12,2,0,D,evening,Mexico,0
29.79534146046215,1,0,1,D,morning,Canada,0
60.2436758166664,1,2,0,C,evening,Canada,0
342.3416774383981,12,1,3,D,morning,Mexico,0
53.56598978030358,12,3,1,C,afternoon,Canada,0
852.9727609713112,1,1,0,C,evening,Mexico,0
424.81578146318566,6,2,1,C,afternoon,Mexico,0
1077.0147519381712,6,0,0,B,afternoon,Canada,0
24.24629762630552,12,1,0,C,morning,Canada,0
159.163852259353,6,1,0,C,evening,Mexico,0
179.11060797733182,12,1,1,C,morning,Canada,0
174.83409323396796,1,1,2,D,afternoon,Mexico,0
105.27103053913622,6,1,1,D,afternoon,Canada,0
110.95617464276086,1,0,2,B,afternoon,Canada,0
377.88924537380467,12,1,1,B,evening,Canada,0
41.90019794353366,12,0,1,C,morning,Mexico,0
197.0031753508209,1,2,2,B,afternoon,Mexico,0
116.08844423038947,6,0,2,D,afternoon,Mexico,0
118.22322950792712,12,2,0,D,afternoon,Mexico,0
105.65249569514317,1,2,0,B,morning,Mexico,0
92.62342415793255,6,4,0,C,morning,Canada,0
286.916847058287,6,3,2,D,afternoon,Canada,0
10.4499443343959,6,1,0,D,evening,Canada,0
10.261360172300321,6,2,3,B,afternoon,Canada,0
160.8942832011009,1,0,0,B,afternoon,Mexico,0
96.67964176601691,1,0,1,C,evening,Canada,0
368.4699876158861,1,0,0,B,morning,Canada,0
25.19887683068766,6,1,0,B,afternoon,Mexico,0
72.73120962588474,1,5,0,B,afternoon,Mexico,0
54.07035867934222,12,2,3,D,evening,Canada,0
7.641968846069044,6,0,0,D,morning,Canada,0
296.5662758799686,1,1,2,C,afternoon,Mexico,0
20.02131652349676,1,0,1,B,morning,Mexico,0
46.16878267611461,1,0,0,B,morning,Mexico,0
18.093646257406238,12,0,0,B,morning,Canada,0
74.23855827954881,12,1,1,C,evening,Canada,0
88.303856899342,12,2,1,C,afternoon,Canada,0
9.341524009503539,1,0,1,C,afternoon,Mexico,0
165.30522291150763,1,1,2,D,afternoon,Mexico,0
77.43867833057944,1,1,0,B,morning,Canada,0
25.99799747103563,1,2,1,B,evening,Canada,0
439.1572185662526,12,1,1,D,afternoon,Canada,0
106.16022593359874,1,2,4,D,afternoon,Mexico,0
2325.046109730533,12,2,2,B,afternoon,Mexico,0
436.99622609620764,1,1,2,B,morning,Canada,0
235.94084098321898,6,1,1,D,morning,Mexico,0
56.15540805517924,6,0,0,C,evening,Mexico,0
30.767654022558155,12,1,1,D,afternoon,Mexico,0
644.6569329780301,6,2,4,D,evening,Canada,0
72.22567435441584,12,0,0,D,evening,Mexico,0
33.46876594332201,6,2,1,C,afternoon,Mexico,0
209.64032582243422,12,1,2,B,morning,Mexico,0
53.950753589611004,12,1,0,D,morning,Canada,0
627.1033349717219,1,1,0,C,evening,Canada,0
170.6977219845071,12,1,1,C,morning,Canada,0
540.5566559431226,12,0,0,C,afternoon,Canada,0
371.0113724073227,6,0,0,C,afternoon,Canada,0
113.53493583126739,1,0,3,C,evening,Canada,0
40.03336082398343,6,1,0,C,morning,Mexico,0
146.01299691644,6,0,1,B,morning,Mexico,0
225.1338319899654,1,2,0,C,afternoon,Mexico,0
64.91757466493094,6,1,0,D,morning,Mexico,0
168.0638118910204,6,1,0,C,morning,Canada,0
81.10526629846775,6,1,0,D,morning,Canada,0
31.086202909973167,1,1,0,C,evening,Canada,0
255.12896164016996,6,1,2,D,morning,Mexico,0
58.1425169423383,1,1,2,B,evening,Mexico,0
141.63842954389767,6,1,0,B,morning,Mexico,0
55.52541554395208,12,2,1,D,morning,Canada,0
59.86575420463036,1,2,3,D,evening,Canada,0
24.67442731044043,6,0,4,C,afternoon,Canada,0
842.5132463494268,12,1,1,D,morning,Canada,0
54.56864448727286,6,0,1,B,afternoon,Canada,0
364.1438190551682,6,1,2,B,morning,Canada,0
595.0222124776544,12,3,1,C,morning,Mexico,0
156.2146702198182,6,2,1,B,morning,Canada,0
28.633022484075777,1,2,0,D,afternoon,Canada,0
72.41517967437365,12,1,0,C,morning,Canada,0
162.75966346607532,6,2,0,B,morning,Canada,0
240.91931087392786,6,1,0,B,evening,Mexico,0
153.3123822824225,1,0,2,C,morning,Mexico,0
365.72617917679327,6,1,2,C,morning,Mexico,0
38.09389008872159,12,1,0,D,morning,Canada,0
13.12189676622324,12,2,1,B,evening,Canada,0
54.65194925284867,6,0,1,B,morning,Mexico,0
42.3690803213343,12,2,1,C,morning,Mexico,0
197.6334566981544,1,3,0,D,evening,Canada,0
43.583227907413466,12,0,0,C,evening,Mexico,0
33.26397318498491,12,0,1,C,morning,Canada,0
39.46180145312304,6,0,1,C,afternoon,Mexico,0
71.35813425959928,1,0,1,C,morning,Mexico,0
74.01655129087523,6,0,0,C,evening,Mexico,0
45.452438843674734,6,0,2,C,morning,Canada,0
47.04843755055802,1,0,1,B,afternoon,Mexico,0
244.48256964489244,1,2,0,D,morning,Canada,0
148.72445532373308,12,1,1,B,afternoon,Canada,0
41.75661301615987,6,2,0,D,evening,Canada,0
735.5135486391468,12,1,1,C,morning,Canada,0
41.469937286519524,12,3,0,C,afternoon,Canada,0
35.33468538415014,1,0,2,D,morning,Canada,0
281.22820753616634,6,4,2,D,morning,Mexico,0
248.15699943091644,1,0,0,B,afternoon,Mexico,0
25.628971255344457,12,2,2,C,evening,Canada,0
180.73254657358513,6,0,3,D,evening,Mexico,0
12.900071909909096,1,1,2,D,afternoon,Mexico,0
134.949153881291,6,1,2,D,morning,Canada,0
302.0821705805483,6,1,2,B,evening,Canada,0
322.88346661688786,1,1,2,C,morning,Mexico,0
207.02604551465637,12,0,0,C,morning,Mexico,0
185.9037166826793,1,0,0,C,morning,Canada,0
177.6035326503477,12,3,0,C,morning,Canada,0
34.50235173045056,6,0,2,D,morning,Mexico,0
108.35871122310598,6,1,0,C,evening,Mexico,0
10.763541882502576,1,2,1,B,afternoon,Mexico,0
102.24807984628248,12,0,0,D,morning,Mexico,0
28.453187614587684,1,2,1,B,morning,Mexico,0
39.49099421735897,6,0,1,D,morning,Canada,0
35.84102169003754,6,2,0,C,afternoon,Canada,0
232.17845204131604,1,1,2,B,evening,Mexico,0
2712.9687703612876,1,0,1,D,morning,Mexico,0
845.4140055174906,6,1,2,D,afternoon,Mexico,0
317.9174914615408,1,2,1,B,morning,Canada,0
153.80435931426857,1,0,2,D,afternoon,Mexico,0
49.44111250336717,6,0,0,B,morning,Mexico,0
49.53630664488058,6,2,0,D,evening,Mexico,0
802.2400799017164,6,2,0,C,evening,Mexico,0
98.64994848080421,1,2,1,B,afternoon,Canada,0
109.13588053565876,6,1,1,C,morning,Mexico,0
231.9996532819394,12,0,1,B,afternoon,Mexico,0
116.72685441553973,1,3,0,B,afternoon,Canada,0
171.86719444625453,12,1,0,D,morning,Canada,0
415.2200222135744,12,1,2,C,morning,Mexico,0
97.01491295839945,12,0,0,D,evening,Canada,0
64.02593642163096,12,3,1,D,evening,Canada,0
564.9568520503229,6,0,0,C,evening,Canada,0
12.933783117189982,12,0,2,D,afternoon,Canada,0
184.85894892285856,6,1,0,C,afternoon,Mexico,0
120.6055780181647,1,0,3,C,evening,Canada,0
47.21923834771818,1,3,0,B,evening,Mexico,0
603.0964144890274,12,0,2,D,morning,Canada,0
343.421587442326,6,0,0,D,morning,Canada,0
74.09551221953045,1,3,1,C,afternoon,Canada,0
10.757420095569103,1,1,1,C,afternoon,Canada,0
372.36786683252956,1,3,1,D,evening,Mexico,0
112.21143061192768,1,0,1,B,evening,Mexico,0
120.5086711425078,12,1,2,C,evening,Canada,0
154.06419697314806,1,2,0,C,evening,Mexico,0
67.33106917586309,1,1,1,B,morning,Mexico,0
151.3135246057694,1,2,2,C,evening,Canada,0
159.9524523224473,1,1,1,D,evening,Mexico,0
35.46027848268142,6,1,0,D,afternoon,Mexico,0
11.42864153386871,6,0,1,D,morning,Canada,0
73.72373301797658,12,2,1,D,afternoon,Canada,0
25.07055035804281,6,0,1,C,morning,Canada,0
556.993490326466,1,1,2,D,morning,Mexico,0
34.093922742361244,12,0,1,C,evening,Mexico,0
117.67243173033997,6,1,1,B,evening,Mexico,0
108.64450148731237,12,0,0,B,afternoon,Mexico,0
268.75908257308964,1,0,1,B,afternoon,Canada,0
23.63133765055457,1,1,0,D,morning,Mexico,0
26.581985266457274,6,2,3,B,evening,Canada,0
581.2221735792581,1,1,1,C,morning,Canada,0
399.5744326454733,1,2,2,C,afternoon,Canada,0
319.0959655674602,1,0,2,B,afternoon,Canada,0
151.14159180705204,6,0,3,D,evening,Canada,0
259.46926360917365,12,3,2,B,evening,Canada,0
565.6027523110725,6,0,0,D,morning,Mexico,0
452.52732749414156,12,0,0,B,morning,Mexico,0
85.88054338467869,6,1,2,D,morning,Mexico,0
158.0362060386673,1,1,0,D,morning,Mexico,0
427.7045517227178,12,2,1,B,afternoon,Mexico,0
144.605314062567,6,1,1,C,afternoon,Mexico,0
53.48072427617173,6,1,0,D,afternoon,Mexico,0
32.989907229784,6,1,1,B,morning,Mexico,0
65.47229829006868,6,1,1,C,evening,Canada,0
53.915060408702026,6,0,0,D,evening,Canada,0
71.11118486376961,1,1,2,B,afternoon,Mexico,0
58.437439856144536,12,0,1,D,morning,Canada,0
32.577723141001826,12,2,0,C,evening,Canada,0
94.7747202906942,1,0,2,D,morning,Mexico,0
527.1321954265401,1,1,3,B,morning,Mexico,0
441.5454524018273,6,1,1,C,evening,Mexico,0
109.9603606602208,12,0,0,B,evening,Canada,0
300.20591696501714,6,2,0,C,morning,Canada,0
